"ogs"	"Z_sum"	"w_sum"	"num_sig"	"Z_meta"	"p_meta"	"qval"	"annot"
"ko:K07141"	-3.3133772086842	3	1	-1.91297922336059	0.0557507123112643	1	"mocA; molybdenum cofactor cytidylyltransferase [EC:2.7.7.76]"
"ko:K03490"	-3.29530566367092	3	0	-1.9025456119825	0.0570998617613346	1	"chbR, celD; AraC family transcriptional regulator, dual regulator of chb operon"
"ko:K15270"	-3.28971644761807	3	3	-1.89931867658983	0.0575225887034606	1	"sam; S-adenosylmethionine uptake transporter"
"ko:K02667"	-3.28011355287934	3	2	-1.89377444272743	0.0582549553485604	1	"pilR, pehR; two-component system, NtrC family, response regulator PilR"
"ko:K11621"	-3.26064057535417	3	1	-1.88253171391135	0.0597638580900195	1	"liaG; lia operon protein LiaG"
"ko:K05813"	-3.17903920347458	3	0	-1.83541913989042	0.0664436099263248	1	"ugpB; sn-glycerol 3-phosphate transport system substrate-binding protein"
"ko:K03296"	-3.14393751839332	3	1	-1.81515317255974	0.0695003736956585	1	"TC.HAE1; hydrophobic/amphiphilic exporter-1 (mainly G- bacteria), HAE1 family"
"ko:K07726"	-3.13034538135713	3	0	-1.80730574858304	0.0707146202222771	1	"K07726; putative transcriptional regulator"
"ko:K13924"	-3.58063445722633	4	1	-1.79031722861316	0.0734029281337825	1	"cheBR; two-component system, chemotaxis family, CheB/CheR fusion protein [EC:2.1.1.80 3.1.1.61]"
"ko:K13529"	-3.56334257302599	4	1	-1.78167128651299	0.074802851943128	1	"ada-alkA; AraC family transcriptional regulator, regulatory protein of adaptative response / DNA-3-methyladenine glycosylase II [EC:3.2.2.21]"
"ko:K19165"	-3.0743450986168	3	1	-1.77497397026822	0.0759021852254816	1	"phd; antitoxin Phd"
"ko:K02809"	-3.05365564385852	3	2	-1.76302890799414	0.0778956141927519	1	NA
"ko:K02810"	-3.05365564385852	3	2	-1.76302890799414	0.0778956141927519	1	"scrA, sacP, sacX, ptsS; sucrose PTS system EIIBCA or EIIBC component [EC:2.7.1.211]"
"ko:K01406"	-3.02474583405725	3	2	-1.74633782152315	0.0807522674683679	1	"prtC; serralysin [EC:3.4.24.40]"
"ko:K03779"	-3.01914243139487	3	1	-1.74310269548765	0.0813156778683874	1	"ttdA; L(+)-tartrate dehydratase alpha subunit [EC:4.2.1.32]"
"ko:K03519"	-3.01905533828112	3	1	-1.74305241225498	0.0813244600130374	1	"coxM, cutM; aerobic carbon-monoxide dehydrogenase medium subunit [EC:1.2.5.3]"
"ko:K03465"	-3.00826978343268	3	1	-1.73682536925988	0.0824179996755537	1	"thyX, thy1; thymidylate synthase (FAD) [EC:2.1.1.148]"
"ko:K00012"	-3.00423230814968	3	0	-1.73449433181839	0.0828304106017379	1	"UGDH, ugd; UDPglucose 6-dehydrogenase [EC:1.1.1.22]"
"ko:K03832"	-3.00381850343734	3	1	-1.73425542155633	0.0828727733142985	1	"tonB; periplasmic protein TonB"
"ko:K02456"	-2.98930057217676	3	1	-1.72587349003496	0.0843701749318652	1	"gspG; general secretion pathway protein G"
"ko:K14188"	-2.98458709731107	3	2	-1.72315216405243	0.0848610116609681	1	"dltC; D-alanine--poly(phosphoribitol) ligase subunit 2 [EC:6.1.1.13]"
"ko:K17318"	-2.98425762049887	3	0	-1.72296194052621	0.0848954078468274	1	"lplA; putative aldouronate transport system substrate-binding protein"
"ko:K22129"	-2.97402380473507	3	1	-1.71705344424015	0.0859694074522136	1	"dtnK, denK; D-threonate/D-erythronate kinase [EC:2.7.1.219 2.7.1.220]"
"ko:K09705"	-2.97390397002828	3	3	-1.71698425763992	0.0859820483698765	1	"K09705; uncharacterized protein"
"ko:K08320"	-3.41169321480484	4	1	-1.70584660740242	0.0880366428762282	1	"nudG; (d)CTP diphosphatase [EC:3.6.1.65]"
"ko:K05685"	-2.95433649718485	3	1	-1.70568697192641	0.0880663765862613	1	"macB; macrolide transport system ATP-binding/permease protein [EC:7.6.2.-]"
"ko:K02005"	-2.91969582638848	3	1	-1.68568717131722	0.0918560690936468	1	"ABC.CD.TX; HlyD family secretion protein"
"ko:K01008"	-2.89355621651048	3	2	-1.67059546051764	0.0948016097468752	1	"selD, SEPHS; selenide, water dikinase [EC:2.7.9.3]"
"ko:K16927"	-2.88975429624297	3	1	-1.66840042082776	0.0952362647962211	1	"cbrT; energy-coupling factor transport system substrate-specific component"
"ko:K03427"	-3.30939858489267	4	0	-1.65469929244634	0.0979855106778413	1	"hsdM; type I restriction enzyme M protein [EC:2.1.1.72]"
"ko:K05995"	-3.29799127568702	4	2	-1.64899563784351	0.0991485283795696	1	"pepE; dipeptidase E [EC:3.4.13.21]"
"ko:K02796"	-2.84471594244223	3	1	-1.64239751513704	0.100507649567316	1	"manZ; mannose PTS system EIID component"
"ko:K16868"	-2.82669637792203	3	1	-1.63199391471063	0.102680768131404	1	"tehB; tellurite methyltransferase [EC:2.1.1.265]"
"ko:K00018"	-2.81444193828381	3	1	-1.62491881068673	0.10417985950931	1	"hprA; glycerate dehydrogenase [EC:1.1.1.29]"
"ko:K03379"	-3.24768599015307	4	1	-1.62384299507654	0.104409321277358	1	"chnB; cyclohexanone monooxygenase [EC:1.14.13.22]"
"ko:K08978"	-2.80661087208856	3	1	-1.62039754251086	0.105146907441912	1	"TC.BAT1; bacterial/archaeal transporter family protein"
"ko:K16212"	-2.7563373026991	3	2	-1.59137208369073	0.111525863046965	1	"mgp; 4-O-beta-D-mannosyl-D-glucose phosphorylase [EC:2.4.1.281]"
"ko:K01156"	-3.18257855290245	4	1	-1.59128927645122	0.111544489028679	1	"res; type III restriction enzyme [EC:3.1.21.5]"
"ko:K01567"	-2.722964280659	3	2	-1.57210416043221	0.115926396803281	1	"pdaA; peptidoglycan-N-acetylmuramic acid deacetylase [EC:3.5.1.-]"
"ko:K03458"	-3.1369907350894	4	2	-1.5684953675447	0.116765570223321	1	"TC.NCS2; nucleobase:cation symporter-2, NCS2 family"
"ko:K17076"	-2.68967706269121	3	2	-1.55288577617793	0.120450425493642	1	"lysY; putative lysine transport system ATP-binding protein"
"ko:K02278"	-2.66999340083768	3	1	-1.54152140870816	0.123189936581383	1	"cpaA, tadV; prepilin peptidase CpaA [EC:3.4.23.43]"
"ko:K07313"	-2.64735873065753	3	2	-1.52845327578663	0.126400035948604	1	"pphA; serine/threonine protein phosphatase 1 [EC:3.1.3.16]"
"ko:K03707"	-2.60399023222855	3	1	-1.50341446154431	0.132732199668987	1	"tenA; thiaminase (transcriptional activator TenA) [EC:3.5.99.2]"
"ko:K03750"	-2.5553294661831	3	2	-1.47532015516899	0.140126490214112	1	"moeA; molybdopterin molybdotransferase [EC:2.10.1.1]"
"ko:K02019"	-2.53142755313296	3	1	-1.46152037923535	0.143872687006307	1	"modE; molybdate transport system regulatory protein"
"ko:K00288"	-2.52397630658409	3	3	-1.45721840003456	0.145056103048155	1	"MTHFD; methylenetetrahydrofolate dehydrogenase (NADP+) / methenyltetrahydrofolate cyclohydrolase / formyltetrahydrofolate synthetase [EC:1.5.1.5 3.5.4.9 6.3.4.3]"
"ko:K15581"	-2.50652970518345	3	0	-1.44714560001946	0.147856148857617	1	"oppB; oligopeptide transport system permease protein"
"ko:K01727"	-2.50172730506935	3	1	-1.44437293302083	0.148634100230553	1	"hysA, hylA, hylB; hyaluronate lyase [EC:4.2.2.1]"
"ko:K12527"	-2.48326837651132	3	1	-1.4337156656489	0.151653419833709	1	"ygfK; putative selenate reductase [EC:1.97.1.9]"
"ko:K15587"	-2.47920639746644	3	1	-1.43137048095389	0.152324063870095	1	"nikD, cntD; nickel transport system ATP-binding protein [EC:7.2.2.11]"
"ko:K08087"	-2.46867461683716	3	0	-1.42528995457253	0.154073402712703	1	"fimW; fimbrial protein FimW"
"ko:K07009"	-2.44991528396642	3	1	-1.41445924868979	0.157227104421584	1	"gatD; lipid II isoglutaminyl synthase (glutamine-hydrolysing) [EC:6.3.5.13]"
"ko:K20444"	-2.43755433108918	3	1	-1.40732264921867	0.159331736175314	1	"rfbC; O-antigen biosynthesis protein [EC:2.4.1.-]"
"ko:K02243"	-2.42072283208095	3	2	-1.39760497873541	0.16223172245139	1	"comGA; competence protein ComGA"
"ko:K10441"	-2.4067618240562	3	1	-1.38954458699416	0.164667212573107	1	"rbsA; ribose transport system ATP-binding protein [EC:7.5.2.7]"
"ko:K12952"	-2.39830186985609	3	3	-1.3846602301594	0.166156385131146	1	"ctpE; cation-transporting P-type ATPase E [EC:7.2.2.-]"
"ko:K03752"	-2.39326529008161	3	2	-1.3817523594708	0.167047751483025	1	"mobA; molybdenum cofactor guanylyltransferase [EC:2.7.7.77]"
"ko:K22293"	-2.3767535378387	3	3	-1.37221929486857	0.169995180576279	1	"rspR; GntR family transcriptional regulator, rspAB operon transcriptional repressor"
"ko:K01160"	-2.3629912425399	3	0	-1.36427362997314	0.172481462109767	1	"rusA; crossover junction endodeoxyribonuclease RusA [EC:3.1.21.10]"
"ko:K00067"	-2.36133281529455	3	1	-1.36331613655661	0.172782898580634	1	"rfbD, rmlD; dTDP-4-dehydrorhamnose reductase [EC:1.1.1.133]"
"ko:K01754"	-2.3609482974686	3	2	-1.36309413508628	0.172852844931562	1	"E4.3.1.19, ilvA, tdcB; threonine dehydratase [EC:4.3.1.19]"
"ko:K07316"	-2.70845729721841	4	0	-1.3542286486092	0.175663441725751	1	"mod; adenine-specific DNA-methyltransferase [EC:2.1.1.72]"
"ko:K02650"	-2.34050915882526	3	1	-1.35129359288855	0.176601403632772	1	"pilA; type IV pilus assembly protein PilA"
"ko:K09810"	-2.33604691627732	3	1	-1.34871731595231	0.177427781470083	1	"lolD; lipoprotein-releasing system ATP-binding protein [EC:7.6.2.-]"
"ko:K17320"	-2.32692989814908	3	1	-1.34345360308176	0.179125139936319	1	"lplC; putative aldouronate transport system permease protein"
"ko:K07302"	-2.30897843831507	3	1	-1.33308932291425	0.182502492806916	1	"iorA; isoquinoline 1-oxidoreductase subunit alpha [EC:1.3.99.16]"
"ko:K07473"	-2.65697978636015	4	0	-1.32848989318008	0.184016320230548	1	"dinJ; DNA-damage-inducible protein J"
"ko:K20453"	-2.29576951886758	3	2	-1.32546314971554	0.185017583899229	1	"dmdB; dimethylmaleate hydratase small subunit [EC:4.2.1.85]"
"ko:K01263"	-2.29272294718675	3	2	-1.3237042107355	0.185601299474562	1	NA
"ko:K02795"	-2.23580515112413	3	2	-1.29084270585707	0.196758225852362	1	"manY; mannose PTS system EIIC component"
"ko:K05772"	-2.22888955596654	3	1	-1.28684998513123	0.198146580750989	1	"tupA, vupA; tungstate transport system substrate-binding protein"
"ko:K02395"	-2.18439984341584	3	0	-1.26116383761391	0.207249824536543	1	"flgJ; peptidoglycan hydrolase FlgJ"
"ko:K07080"	-2.16226193775451	3	2	-1.24838251182105	0.211891010275173	1	"K07080; uncharacterized protein"
"ko:K15770"	-2.14556304217017	3	1	-1.23874139996026	0.215441281616911	1	"cycB, ganO, mdxE; arabinogalactan oligomer / maltooligosaccharide transport system substrate-binding protein"
"ko:K06218"	-2.45038235758007	4	0	-1.22519117879004	0.220503197318602	1	"relE, stbE; mRNA interferase RelE/StbE"
"ko:K03311"	-2.11683978516188	3	3	-1.22215801979452	0.221647875719229	1	"TC.LIVCS; branched-chain amino acid:cation transporter, LIVCS family"
"ko:K03518"	-2.08213122224071	3	1	-1.2021190216488	0.229317417596366	1	"coxS; aerobic carbon-monoxide dehydrogenase small subunit [EC:1.2.5.3]"
"ko:K15640"	-2.38197759711145	4	4	-1.19098879855573	0.233657982298556	1	"K15640, phoE; uncharacterized phosphatase"
"ko:K00265"	-2.34004533551243	4	0	-1.17002266775621	0.241991846843934	1	"gltB; glutamate synthase (NADPH) large chain [EC:1.4.1.13]"
"ko:K00284"	-2.34004533551243	4	0	-1.17002266775621	0.241991846843934	1	"GLU, gltS; glutamate synthase (ferredoxin) [EC:1.4.7.1]"
"ko:K15583"	-2.01446887070836	3	1	-1.16305414477759	0.244807535139914	1	"oppD; oligopeptide transport system ATP-binding protein"
"ko:K19147"	-2.31701670099213	4	0	-1.15850835049607	0.246656645923139	1	"mcrC; 5-methylcytosine-specific restriction enzyme subunit McrC"
"ko:K07407"	-1.99574514830262	3	1	-1.15224399860641	0.249220822171213	1	"E3.2.1.22B, galA, rafA; alpha-galactosidase [EC:3.2.1.22]"
"ko:K06994"	-1.9757646474081	3	2	-1.14070825103642	0.253991351821841	1	"K06994; putative drug exporter of the RND superfamily"
"ko:K02489"	-2.27508087760073	4	0	-1.13754043880037	0.255312429516006	1	"hk1; two-component system, glycerol uptake and utilization sensor kinase [EC:2.7.13.3]"
"ko:K17319"	-1.96895541553293	3	0	-1.13677693918031	0.255631546047807	1	"lplB; putative aldouronate transport system permease protein"
"ko:K01790"	-2.2617192861341	4	1	-1.13085964306705	0.258114171653808	1	"rfbC, rmlC; dTDP-4-dehydrorhamnose 3,5-epimerase [EC:5.1.3.13]"
"ko:K21405"	-2.21075336663867	4	1	-1.10537668331934	0.268996402771162	1	"acoR; sigma-54 dependent transcriptional regulator, acetoin dehydrogenase operon transcriptional activator AcoR"
"ko:K16692"	-1.90988484991242	3	0	-1.10267253221812	0.270169399268984	1	"etk-wzc; tyrosine-protein kinase Etk/Wzc [EC:2.7.10.3]"
"ko:K18785"	-1.90731931788708	3	2	-1.10119132161268	0.270813397957871	1	"mp2; beta-1,4-mannooligosaccharide/beta-1,4-mannosyl-N-acetylglucosamine phosphorylase [EC:2.4.1.319 2.4.1.320]"
"ko:K07341"	-2.18837005526943	4	0	-1.09418502763471	0.273873836704409	1	"doc; death on curing protein"
"ko:K09951"	-2.17014603078208	4	0	-1.08507301539104	0.277889317792286	1	"cas2; CRISPR-associated protein Cas2"
"ko:K00087"	-1.84352778190273	3	1	-1.0643612611401	0.287165075804714	1	"ygeS, xdhA; xanthine dehydrogenase molybdenum-binding subunit [EC:1.17.1.4]"
"ko:K03429"	-1.82888920591316	3	1	-1.05590967535197	0.29100948333043	1	"ugtP; processive 1,2-diacylglycerol beta-glucosyltransferase [EC:2.4.1.315]"
"ko:K02662"	-1.79052949215633	3	2	-1.03376268428842	0.301247120451423	1	"pilM; type IV pilus assembly protein PilM"
"ko:K19118"	-2.04655102991251	4	0	-1.02327551495626	0.30617759718987	1	"csd2, cas7; CRISPR-associated protein Csd2"
"ko:K00082"	-1.76628129639378	3	2	-1.01976298193755	0.307840883445062	1	"ribD2; 5-amino-6-(5-phosphoribosylamino)uracil reductase [EC:1.1.1.193]"
"ko:K02022"	-2.01882479173634	4	2	-1.00941239586817	0.31277689601144	1	"ABC.MR.TX; HlyD family secretion protein"
"ko:K03932"	-1.74309546520989	3	1	-1.00637663606215	0.31423442819	1	"lpqC; polyhydroxybutyrate depolymerase"
"ko:K06338"	-1.73545541623225	3	1	-1.00196565172828	0.316360182439895	1	"cotSA; spore coat protein SA"
"ko:K21009"	-1.73483372549509	3	1	-1.00160671841383	0.316533574883347	1	"pelD; polysaccharide biosynthesis protein PelD"
"ko:K07317"	-1.733511402044	3	0	-1.00084327461339	0.316902584392856	1	"K07317; adenine-specific DNA-methyltransferase [EC:2.1.1.72]"
"ko:K00575"	-1.724982944206	3	0	-0.995919367184848	0.319289324400328	1	"cheR; chemotaxis protein methyltransferase CheR [EC:2.1.1.80]"
"ko:K03639"	-1.98518723401241	4	1	-0.992593617006203	0.320908036644835	1	"moaA, CNX2; GTP 3',8-cyclase [EC:4.1.99.22]"
"ko:K01247"	-1.71523165839685	3	0	-0.990289459697988	0.322032656979318	1	"alkA; DNA-3-methyladenine glycosylase II [EC:3.2.2.21]"
"ko:K02654"	-1.70785909638237	3	1	-0.986032909034314	0.324116964124119	1	"pilD, pppA; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]"
"ko:K17213"	-1.70099854033737	3	1	-0.982071965154944	0.326064395726537	1	"K17213; inositol transport system substrate-binding protein"
"ko:K19159"	-1.69332431010696	3	2	-0.97764124626559	0.328251789941605	1	"yefM; antitoxin YefM"
"ko:K19427"	-1.92266448527068	4	1	-0.961332242635338	0.336385141079447	1	"epsJ; glycosyltransferase EpsJ [EC:2.4.-.-]"
"ko:K05343"	-1.90869659358837	4	3	-0.954348296794184	0.339907368404371	1	"treS; maltose alpha-D-glucosyltransferase / alpha-amylase [EC:5.4.99.16 3.2.1.1]"
"ko:K14392"	-1.64247324319359	3	0	-0.948282369094579	0.342985724011417	1	"panF; sodium/pantothenate symporter"
"ko:K01046"	-1.62574429517179	3	0	-0.938623906450929	0.347923874161594	1	"lip, TGL2; triacylglycerol lipase [EC:3.1.1.3]"
"ko:K07402"	-1.62557199309148	3	2	-0.93852442779848	0.347974969383426	1	"xdhC; xanthine dehydrogenase accessory factor"
"ko:K02015"	-1.61243846378554	3	2	-0.930941781118289	0.35188368042013	1	"ABC.FEV.P; iron complex transport system permease protein"
"ko:K03780"	-1.61163567859886	3	1	-0.93047829287466	0.352123498126999	1	"ttdB; L(+)-tartrate dehydratase beta subunit [EC:4.2.1.32]"
"ko:K07485"	-1.60870491409871	3	2	-0.928786215201566	0.352999889717769	1	"K07485; transposase"
"ko:K19119"	-1.8476733902703	4	0	-0.923836695135148	0.355571346711961	1	"cas5d; CRISPR-associated protein Cas5d"
"ko:K02824"	-1.8414010042754	4	2	-0.920700502137701	0.35720681396509	1	"uraA, pyrP; uracil permease"
"ko:K06934"	-1.57003046388586	3	0	-0.906457510960412	0.364693744367358	1	"K06934; uncharacterized protein"
"ko:K10297"	-1.56740171645112	3	2	-0.904939802921333	0.365497278937221	1	"FBXO11; F-box protein 11"
"ko:K03292"	-1.79419478106911	4	2	-0.897097390534556	0.369666951033586	1	"TC.GPH; glycoside/pentoside/hexuronide:cation symporter, GPH family"
"ko:K04027"	-1.54211164637386	3	2	-0.890338574154403	0.373284114447327	1	"eutM; ethanolamine utilization protein EutM"
"ko:K03722"	-1.53542383677926	3	2	-0.886477365484673	0.375360345834699	1	"dinG; ATP-dependent DNA helicase DinG [EC:5.6.2.3]"
"ko:K03320"	-1.74842708861664	4	2	-0.874213544308321	0.382001971334268	1	"amt, AMT, MEP; ammonium transporter, Amt family"
"ko:K04095"	-1.74754954062231	4	0	-0.873774770311153	0.38224092274279	1	"fic, FICD, HYPE; cell filamentation protein, protein adenylyltransferase [EC:2.7.7.108]"
"ko:K00814"	-1.51073439957108	3	1	-0.872222912266388	0.383086782323514	1	"GPT, ALT; alanine transaminase [EC:2.6.1.2]"
"ko:K01424"	-1.5094928828277	3	0	-0.8715061222404	0.383477864505077	1	"E3.5.1.1, ansA, ansB; L-asparaginase [EC:3.5.1.1]"
"ko:K03856"	-1.50333910286807	3	2	-0.86795323572417	0.385419933774322	1	"AROA2, aroA; 3-deoxy-7-phosphoheptulonate synthase [EC:2.5.1.54]"
"ko:K03924"	-1.49283018352433	3	2	-0.861885908312171	0.388750304215742	1	"moxR; MoxR-like ATPase [EC:3.6.3.-]"
"ko:K02013"	-1.49010961265403	3	2	-0.860315185987854	0.389615324032617	1	"ABC.FEV.A; iron complex transport system ATP-binding protein [EC:7.2.2.-]"
"ko:K12998"	-1.46277723236529	3	0	-0.844534828870556	0.39837060940348	1	"rgpE; glucosyltransferase [EC:2.4.1.-]"
"ko:K04028"	-1.45817274484461	3	2	-0.841876426761009	0.399857126594962	1	"eutN; ethanolamine utilization protein EutN"
"ko:K09765"	-1.45748985782716	3	2	-0.841482161757659	0.40007787418203	1	"queH; epoxyqueuosine reductase [EC:1.17.99.6]"
"ko:K19310"	-1.43584532820457	3	1	-0.828985686753576	0.407112506542482	1	"bcrB; bacitracin transport system permease protein"
"ko:K10012"	-1.64184957163978	4	1	-0.820924785819891	0.411689111923714	1	"arnC, pmrF; undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase [EC:2.4.2.53]"
"ko:K03825"	-1.41403683720065	3	0	-0.816394548601841	0.41427451349887	1	"aaaT; L-phenylalanine/L-methionine N-acetyltransferase [EC:2.3.1.53 2.3.1.-]"
"ko:K14260"	-1.63222430924233	4	0	-0.816112154621164	0.414435992816418	1	"alaA; alanine-synthesizing transaminase [EC:2.6.1.66 2.6.1.2]"
"ko:K06015"	-1.63095505880708	4	1	-0.81547752940354	0.414799021789161	1	"E3.5.1.81; N-acyl-D-amino-acid deacylase [EC:3.5.1.81]"
"ko:K21701"	-1.61079216511764	4	3	-0.805396082558818	0.420591151642587	1	"btr; AraC family transcriptional regulator, transcriptional activator for feuABC-ybbA operon"
"ko:K19422"	-1.37051448889115	3	0	-0.791266909089587	0.428788254176319	1	"epsD; glycosyltransferase EpsD [EC:2.4.-.-]"
"ko:K02044"	-1.36461228644905	3	1	-0.787859270920832	0.430779027087264	1	"phnD; phosphonate transport system substrate-binding protein"
"ko:K00793"	-1.36185113764104	3	2	-0.786265120913252	0.431712181902213	1	"ribE, RIB5; riboflavin synthase [EC:2.5.1.9]"
"ko:K01498"	-1.36185113764104	3	2	-0.786265120913252	0.431712181902213	1	"ribD1; diaminohydroxyphosphoribosylaminopyrimidine deaminase [EC:3.5.4.26]"
"ko:K02858"	-1.36185113764104	3	2	-0.786265120913252	0.431712181902213	1	"ribB, RIB3; 3,4-dihydroxy 2-butanone 4-phosphate synthase [EC:4.1.99.12]"
"ko:K14652"	-1.36185113764104	3	2	-0.786265120913252	0.431712181902213	1	"ribBA; 3,4-dihydroxy 2-butanone 4-phosphate synthase / GTP cyclohydrolase II [EC:4.1.99.12 3.5.4.25]"
"ko:K02818"	-1.34519120185011	3	2	-0.776646502499679	0.437367357676208	1	NA
"ko:K02819"	-1.34519120185011	3	2	-0.776646502499679	0.437367357676208	1	"treB, treP; trehalose PTS system EIIBC or EIIBCA component [EC:2.7.1.201]"
"ko:K02236"	-1.32835924103523	3	2	-0.766928565392215	0.443123988756572	1	"comC; leader peptidase (prepilin peptidase) / N-methyltransferase [EC:3.4.23.43 2.1.1.-]"
"ko:K07479"	-1.28451762627893	3	0	-0.741616597310961	0.458319664648408	1	"yrdD; putative DNA topoisomerase"
"ko:K15342"	-1.44771919547625	4	0	-0.723859597738127	0.469151936183914	1	"cas1; CRISP-associated protein Cas1"
"ko:K20459"	-1.20836411338971	3	1	-0.697649346144632	0.485396513347365	1	"nukF, mcdF, sboF; lantibiotic transport system ATP-binding protein"
"ko:K20945"	-1.2080400548993	3	0	-0.697462250887959	0.48551355553896	1	"vpsU; tyrosine-protein phosphatase [EC:3.1.3.48]"
"ko:K20116"	-1.1780143145197	3	1	-0.680126881597182	0.496424124745514	1	NA
"ko:K20117"	-1.1780143145197	3	1	-0.680126881597182	0.496424124745514	1	NA
"ko:K20118"	-1.1780143145197	3	1	-0.680126881597182	0.496424124745514	1	"ptsG, glcA, glcB; glucose PTS system EIICBA or EIICB component [EC:2.7.1.199]"
"ko:K15555"	-1.16365407723302	3	1	-0.671835994734087	0.50168811100068	1	"ssuB; sulfonate transport system ATP-binding protein [EC:7.6.2.14]"
"ko:K09163"	-1.16325311886906	3	0	-0.671604501314726	0.501835511895048	1	"K09163; uncharacterized protein"
"ko:K00395"	-1.13135909856485	3	2	-0.653190480106551	0.513633486781669	1	"aprB; adenylylsulfate reductase, subunit B [EC:1.8.99.2]"
"ko:K01639"	-1.30159412566272	4	1	-0.650797062831358	0.515177496488043	1	"E4.1.3.3, nanA, NPL; N-acetylneuraminate lyase [EC:4.1.3.3]"
"ko:K09952"	-1.12313463591238	3	0	-0.648442084380203	0.516699058270422	1	"csn1, cas9; CRISPR-associated endonuclease Csn1 [EC:3.1.-.-]"
"ko:K19117"	-1.28675177640897	4	0	-0.643375888204484	0.519980225066398	1	"csd1, cas8c; CRISPR-associated protein Csd1"
"ko:K00176"	-1.10852069139863	3	2	-0.640004719581267	0.522169531074813	1	"korD, oorD; 2-oxoglutarate ferredoxin oxidoreductase subunit delta [EC:1.2.7.3]"
"ko:K08281"	-1.26459941444781	4	2	-0.632299707223905	0.527191054847641	1	"pncA; nicotinamidase/pyrazinamidase [EC:3.5.1.19 3.5.1.-]"
"ko:K15580"	-1.26438460213608	4	2	-0.632192301068039	0.527261227498051	1	"oppA, mppA; oligopeptide transport system substrate-binding protein"
"ko:K00217"	-1.09304824315299	3	0	-0.631071697421624	0.52799364588224	1	"E1.3.1.32; maleylacetate reductase [EC:1.3.1.32]"
"ko:K18700"	-0.997136260066464	3	2	-0.57569688816811	0.564820079071574	1	"flK; fluoroacetyl-CoA thioesterase [EC:3.1.2.29]"
"ko:K03294"	-1.14459035461548	4	0	-0.57229517730774	0.567122016435578	1	"TC.APA; basic amino acid/polyamine antiporter, APA family"
"ko:K00794"	-0.987046751631691	3	2	-0.569871707757302	0.568764715311395	1	"ribH, RIB4; 6,7-dimethyl-8-ribityllumazine synthase [EC:2.5.1.78]"
"ko:K08679"	-0.983857755544951	3	2	-0.568030540008179	0.570014230813333	1	"GAE, cap1J; UDP-glucuronate 4-epimerase [EC:5.1.3.6]"
"ko:K01185"	-1.1066059636835	4	0	-0.553302981841753	0.580055959569046	1	"E3.2.1.17; lysozyme [EC:3.2.1.17]"
"ko:K12056"	-0.953319490755159	3	1	-0.550399264611208	0.58204555296008	1	"traG; conjugal transfer mating pair stabilization protein TraG"
"ko:K19265"	-1.0893943739949	4	3	-0.544697186997452	0.585961799857534	1	"gpr; L-glyceraldehyde 3-phosphate reductase [EC:1.1.1.-]"
"ko:K14731"	-0.933144650051364	3	1	-0.538751314900014	0.590058460802393	1	"mlhB, chnC; epsilon-lactone hydrolase [EC:3.1.1.83]"
"ko:K04751"	-1.03805936112542	4	2	-0.519029680562711	0.603740043752781	1	"glnB; nitrogen regulatory protein P-II 1"
"ko:K19355"	-0.87833467675466	3	1	-0.507106762062886	0.612079910642694	1	"MAN; mannan endo-1,4-beta-mannosidase [EC:3.2.1.78]"
"ko:K02794"	-0.847169095498621	3	2	-0.489113305335261	0.624761482161482	1	"manX; mannose PTS system EIIAB component [EC:2.7.1.191]"
"ko:K03733"	-0.841464104597803	3	0	-0.485819527302949	0.627095128025735	1	"xerC; integrase/recombinase XerC"
"ko:K06940"	-0.814153502608278	3	1	-0.470051743892566	0.638318049556953	1	"K06940; uncharacterized protein"
"ko:K02052"	-0.807354019228827	3	2	-0.46612606033309	0.641125270560079	1	"ABC.SP.A; putative spermidine/putrescine transport system ATP-binding protein"
"ko:K02434"	-0.767952255010279	3	2	-0.443377441154965	0.657492750156862	1	"gatB, PET112; aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]"
"ko:K02756"	-0.760295919582715	3	0	-0.438957053834854	0.660692654903728	1	NA
"ko:K21449"	-0.734039455421744	3	0	-0.42379787718355	0.671713226412159	1	"ata, sadA, emaA; trimeric autotransporter adhesin"
"ko:K01304"	-0.718789447754179	3	2	-0.414993281151537	0.678146821676368	1	"pcp; pyroglutamyl-peptidase [EC:3.4.19.3]"
"ko:K02906"	-0.813580259342086	4	1	-0.406790129671043	0.68416213673842	1	"RP-L3, MRPL3, rplC; large subunit ribosomal protein L3"
"ko:K09681"	-0.694086833696518	3	2	-0.400731220275659	0.688618022395764	1	"gltC; LysR family transcriptional regulator, transcription activator of glutamate synthase operon"
"ko:K08310"	-0.691864210661645	3	2	-0.399447988268169	0.689563140525127	1	"nudB, ntpA; dihydroneopterin triphosphate diphosphatase [EC:3.6.1.67]"
"ko:K01817"	-0.690173942682814	3	1	-0.398472111595588	0.69028221164775	1	"trpF; phosphoribosylanthranilate isomerase [EC:5.3.1.24]"
"ko:K07486"	-0.781992410575234	4	0	-0.390996205287617	0.695800040785059	1	"K07486; transposase"
"ko:K02396"	-0.656188588995658	3	2	-0.378850658495804	0.70479876641672	1	"flgK; flagellar hook-associated protein 1"
